id,location_id,trend_date,quarter,average_price,min_price,max_price,data_points,created_at
8747,256,2025-08-15,2025Q3,9425.96,9425.96,9425.96,10,2026-02-19 12:19:33.730869
8748,256,2025-11-15,2025Q4,9708.74,9708.74,9708.74,10,2026-02-19 12:19:33.730869
44,256,2026-01-01,2026Q1,10000.0,10000.0,10000.0,2,2026-02-19 11:40:19.606280
8750,256,2026-05-15,2026Q2,10200.0,10200.0,10200.0,10,2026-02-19 12:19:33.730869
8751,256,2026-08-15,2026Q3,10404.0,10404.0,10404.0,10,2026-02-19 12:19:33.730869
8752,256,2026-11-15,2026Q4,10612.08,10612.08,10612.08,10,2026-02-19 12:19:33.730869
8769,257,2025-02-15,2025Q1,7552.14,7552.14,7552.14,10,2026-02-19 12:19:33.730869
8770,257,2025-05-15,2025Q2,7778.7,7778.7,7778.7,10,2026-02-19 12:19:33.730869
8771,257,2025-08-15,2025Q3,8012.07,8012.07,8012.07,10,2026-02-19 12:19:33.730869
8772,257,2025-11-15,2025Q4,8252.43,8252.43,8252.43,10,2026-02-19 12:19:33.730869
8774,257,2026-05-15,2026Q2,8670.0,8670.0,8670.0,10,2026-02-19 12:19:33.730869
8775,257,2026-08-15,2026Q3,8843.4,8843.4,8843.4,10,2026-02-19 12:19:33.730869
8776,257,2026-11-15,2026Q4,9020.27,9020.27,9020.27,10,2026-02-19 12:19:33.730869
8793,258,2025-02-15,2025Q1,9773.36,9773.36,9773.36,10,2026-02-19 12:19:33.730869
8794,258,2025-05-15,2025Q2,10066.56,10066.56,10066.56,10,2026-02-19 12:19:33.730869
8795,258,2025-08-15,2025Q3,10368.56,10368.56,10368.56,10,2026-02-19 12:19:33.730869
8796,258,2025-11-15,2025Q4,10679.61,10679.61,10679.61,10,2026-02-19 12:19:33.730869
1143,258,2026-01-01,2026Q1,11000.0,11000.0,11000.0,2,2026-02-19 11:40:19.606280
8798,258,2026-05-15,2026Q2,11220.0,11220.0,11220.0,10,2026-02-19 12:19:33.730869
8799,258,2026-08-15,2026Q3,11444.4,11444.4,11444.4,10,2026-02-19 12:19:33.730869
8800,258,2026-11-15,2026Q4,11673.29,11673.29,11673.29,10,2026-02-19 12:19:33.730869
8817,259,2025-02-15,2025Q1,6663.65,6663.65,6663.65,10,2026-02-19 12:19:33.730869
8818,259,2025-05-15,2025Q2,6863.56,6863.56,6863.56,10,2026-02-19 12:19:33.730869
8819,259,2025-08-15,2025Q3,7069.47,7069.47,7069.47,10,2026-02-19 12:19:33.730869
8820,259,2025-11-15,2025Q4,7281.55,7281.55,7281.55,10,2026-02-19 12:19:33.730869
1285,259,2026-01-01,2026Q1,7500.0,7500.0,7500.0,2,2026-02-19 11:40:19.606280
8822,259,2026-05-15,2026Q2,7650.0,7650.0,7650.0,10,2026-02-19 12:19:33.730869
8823,259,2026-08-15,2026Q3,7803.0,7803.0,7803.0,10,2026-02-19 12:19:33.730869
8824,259,2026-11-15,2026Q4,7959.06,7959.06,7959.06,10,2026-02-19 12:19:33.730869
8841,260,2025-02-15,2025Q1,9680.07,9680.07,9680.07,10,2026-02-19 12:19:33.730869
8842,260,2025-05-15,2025Q2,9970.47,9970.47,9970.47,10,2026-02-19 12:19:33.730869
8843,260,2025-08-15,2025Q3,10269.58,10269.58,10269.58,10,2026-02-19 12:19:33.730869
8844,260,2025-11-15,2025Q4,10577.67,10577.67,10577.67,10,2026-02-19 12:19:33.730869
8846,260,2026-05-15,2026Q2,11112.9,11112.9,11112.9,10,2026-02-19 12:19:33.730869
8847,260,2026-08-15,2026Q3,11335.16,11335.16,11335.16,10,2026-02-19 12:19:33.730869
8848,260,2026-11-15,2026Q4,11561.86,11561.86,11561.86,10,2026-02-19 12:19:33.730869
8865,261,2025-02-15,2025Q1,5775.17,5775.17,5775.17,10,2026-02-19 12:19:33.730869
8866,261,2025-05-15,2025Q2,5948.42,5948.42,5948.42,10,2026-02-19 12:19:33.730869
8867,261,2025-08-15,2025Q3,6126.87,6126.87,6126.87,10,2026-02-19 12:19:33.730869
8868,261,2025-11-15,2025Q4,6310.68,6310.68,6310.68,10,2026-02-19 12:19:33.730869
954,261,2026-01-01,2026Q1,6500.0,6500.0,6500.0,1,2026-02-19 11:40:19.606280
8870,261,2026-05-15,2026Q2,6630.0,6630.0,6630.0,10,2026-02-19 12:19:33.730869
8871,261,2026-08-15,2026Q3,6762.6,6762.6,6762.6,10,2026-02-19 12:19:33.730869
8872,261,2026-11-15,2026Q4,6897.85,6897.85,6897.85,10,2026-02-19 12:19:33.730869
4894,262,2025-02-15,2025Q1,10296.5,10296.5,10296.5,0,2026-02-19 12:15:54.777222
4895,262,2025-05-15,2025Q2,10530.67,10530.67,10530.67,0,2026-02-19 12:15:54.777222
4896,262,2025-08-15,2025Q3,10764.83,10764.83,10764.83,0,2026-02-19 12:15:54.777222
1547,262,2025-10-01,2025Q4,10999.0,10999.0,10999.0,4,2026-02-19 11:40:19.606280
8893,262,2026-02-15,2026Q1,11218.98,11218.98,11218.98,10,2026-02-19 12:19:33.730869
8894,262,2026-05-15,2026Q2,11443.36,11443.36,11443.36,10,2026-02-19 12:19:33.730869
8895,262,2026-08-15,2026Q3,11672.23,11672.23,11672.23,10,2026-02-19 12:19:33.730869
8896,262,2026-11-15,2026Q4,11905.67,11905.67,11905.67,10,2026-02-19 12:19:33.730869
24,268,2025-01-01,2025Q1,29246.94,31200.0,31200.0,5,2026-02-19 11:40:19.606280
4898,268,2025-05-15,2025Q2,29897.96,29897.96,29897.96,0,2026-02-19 12:15:54.777222
4899,268,2025-08-15,2025Q3,30548.98,30548.98,30548.98,0,2026-02-19 12:15:54.777222
8916,268,2025-11-15,2025Q4,31159.96,31159.96,31159.96,10,2026-02-19 12:19:33.730869
8917,268,2026-02-15,2026Q1,31783.16,31783.16,31783.16,10,2026-02-19 12:19:33.730869
8918,268,2026-05-15,2026Q2,32418.82,32418.82,32418.82,10,2026-02-19 12:19:33.730869
8919,268,2026-08-15,2026Q3,33067.2,33067.2,33067.2,10,2026-02-19 12:19:33.730869
8920,268,2026-11-15,2026Q4,33728.54,33728.54,33728.54,10,2026-02-19 12:19:33.730869
38,269,2025-01-01,2025Q1,14694.69,14694.69,14694.69,0,2026-02-19 11:40:19.606280
39,269,2025-04-01,2025Q2,15448.13,15448.12,15448.12,0,2026-02-19 11:40:19.606280
40,269,2025-07-01,2025Q3,16201.56,16201.56,16201.56,0,2026-02-19 11:40:19.606280
41,269,2025-10-01,2025Q4,16955.0,16955.0,16955.0,20,2026-02-19 11:40:19.606280
8941,269,2026-02-15,2026Q1,17294.1,17294.1,17294.1,10,2026-02-19 12:19:33.730869
8942,269,2026-05-15,2026Q2,17639.98,17639.98,17639.98,10,2026-02-19 12:19:33.730869
8943,269,2026-08-15,2026Q3,17992.78,17992.78,17992.78,10,2026-02-19 12:19:33.730869
8944,269,2026-11-15,2026Q4,18352.64,18352.64,18352.64,10,2026-02-19 12:19:33.730869
55,272,2025-01-01,2025Q1,6711.25,8157.5,8157.5,0,2026-02-19 11:40:19.606280
56,272,2025-04-01,2025Q2,6307.5,9200.0,9200.0,5,2026-02-19 11:40:19.606280
4905,272,2025-08-15,2025Q3,5903.75,5903.75,5903.75,0,2026-02-19 12:15:54.777222
57,272,2025-10-01,2025Q4,5500.0,5500.0,5500.0,68,2026-02-19 11:40:19.606280
8965,272,2026-02-15,2026Q1,5610.0,5610.0,5610.0,10,2026-02-19 12:19:33.730869
8966,272,2026-05-15,2026Q2,5722.2,5722.2,5722.2,10,2026-02-19 12:19:33.730869
8967,272,2026-08-15,2026Q3,5836.64,5836.64,5836.64,10,2026-02-19 12:19:33.730869
8968,272,2026-11-15,2026Q4,5953.38,5953.38,5953.38,10,2026-02-19 12:19:33.730869
8985,273,2025-02-15,2025Q1,9472.91,9472.91,9472.91,10,2026-02-19 12:19:33.730869
8986,273,2025-05-15,2025Q2,9757.1,9757.1,9757.1,10,2026-02-19 12:19:33.730869
8987,273,2025-08-15,2025Q3,10049.81,10049.81,10049.81,10,2026-02-19 12:19:33.730869
8988,273,2025-11-15,2025Q4,10351.31,10351.31,10351.31,10,2026-02-19 12:19:33.730869
8989,273,2026-02-15,2026Q1,10661.84,10661.84,10661.84,10,2026-02-19 12:19:33.730869
8990,273,2026-05-15,2026Q2,10981.7,10981.7,10981.7,10,2026-02-19 12:19:33.730869
8991,273,2026-08-15,2026Q3,11311.15,11311.15,11311.15,10,2026-02-19 12:19:33.730869
8992,273,2026-11-15,2026Q4,11650.49,11650.49,11650.49,10,2026-02-19 12:19:33.730869
142,274,2025-01-01,2025Q1,13900.0,13780.0,14140.0,0,2026-02-19 11:40:19.606280
125,274,2025-04-01,2025Q2,14306.25,14216.25,14486.25,7,2026-02-19 11:40:19.606280
144,274,2025-07-01,2025Q3,14712.5,14652.5,14832.5,0,2026-02-19 11:40:19.606280
145,274,2025-10-01,2025Q4,15118.75,15088.75,15178.75,0,2026-02-19 11:40:19.606280
146,274,2026-01-01,2026Q1,15525.0,15525.0,15525.0,1,2026-02-19 11:40:19.606280
9014,274,2026-05-15,2026Q2,15835.5,15835.5,15835.5,10,2026-02-19 12:19:33.730869
9015,274,2026-08-15,2026Q3,16152.21,16152.21,16152.21,10,2026-02-19 12:19:33.730869
9016,274,2026-11-15,2026Q4,16475.25,16475.25,16475.25,10,2026-02-19 12:19:33.730869
9033,276,2025-02-15,2025Q1,5833.91,5833.91,5833.91,10,2026-02-19 12:19:33.730869
9034,276,2025-05-15,2025Q2,5950.59,5950.59,5950.59,10,2026-02-19 12:19:33.730869
9035,276,2025-08-15,2025Q3,6069.6,6069.6,6069.6,10,2026-02-19 12:19:33.730869
9036,276,2025-11-15,2025Q4,6190.99,6190.99,6190.99,10,2026-02-19 12:19:33.730869
9037,276,2026-02-15,2026Q1,6314.81,6314.81,6314.81,10,2026-02-19 12:19:33.730869
9038,276,2026-05-15,2026Q2,6441.11,6441.11,6441.11,10,2026-02-19 12:19:33.730869
9039,276,2026-08-15,2026Q3,6569.93,6569.93,6569.93,10,2026-02-19 12:19:33.730869
9040,276,2026-11-15,2026Q4,6701.33,6701.33,6701.33,10,2026-02-19 12:19:33.730869
9057,277,2025-02-15,2025Q1,9572.69,9572.69,9572.69,10,2026-02-19 12:19:33.730869
9058,277,2025-05-15,2025Q2,9764.14,9764.14,9764.14,10,2026-02-19 12:19:33.730869
9059,277,2025-08-15,2025Q3,9959.43,9959.43,9959.43,10,2026-02-19 12:19:33.730869
9060,277,2025-11-15,2025Q4,10158.61,10158.61,10158.61,10,2026-02-19 12:19:33.730869
9061,277,2026-02-15,2026Q1,10361.79,10361.79,10361.79,10,2026-02-19 12:19:33.730869
9062,277,2026-05-15,2026Q2,10569.02,10569.02,10569.02,10,2026-02-19 12:19:33.730869
9063,277,2026-08-15,2026Q3,10780.4,10780.4,10780.4,10,2026-02-19 12:19:33.730869
9064,277,2026-11-15,2026Q4,10996.01,10996.01,10996.01,10,2026-02-19 12:19:33.730869
9081,278,2025-02-15,2025Q1,20490.81,20490.81,20490.81,10,2026-02-19 12:19:33.730869
9082,278,2025-05-15,2025Q2,20900.62,20900.62,20900.62,10,2026-02-19 12:19:33.730869
9083,278,2025-08-15,2025Q3,21318.64,21318.64,21318.64,10,2026-02-19 12:19:33.730869
9084,278,2025-11-15,2025Q4,21745.01,21745.01,21745.01,10,2026-02-19 12:19:33.730869
9085,278,2026-02-15,2026Q1,22179.91,22179.91,22179.91,10,2026-02-19 12:19:33.730869
9086,278,2026-05-15,2026Q2,22623.51,22623.51,22623.51,10,2026-02-19 12:19:33.730869
9087,278,2026-08-15,2026Q3,23075.98,23075.98,23075.98,10,2026-02-19 12:19:33.730869
9088,278,2026-11-15,2026Q4,23537.5,23537.5,23537.5,10,2026-02-19 12:19:33.730869
9105,282,2025-02-15,2025Q1,14021.83,14021.83,14021.83,10,2026-02-19 12:19:33.730869
9106,282,2025-05-15,2025Q2,14302.26,14302.26,14302.26,10,2026-02-19 12:19:33.730869
9107,282,2025-08-15,2025Q3,14588.31,14588.31,14588.31,10,2026-02-19 12:19:33.730869
9108,282,2025-11-15,2025Q4,14880.07,14880.07,14880.07,10,2026-02-19 12:19:33.730869
9109,282,2026-02-15,2026Q1,15177.68,15177.68,15177.68,10,2026-02-19 12:19:33.730869
9110,282,2026-05-15,2026Q2,15481.23,15481.23,15481.23,10,2026-02-19 12:19:33.730869
9111,282,2026-08-15,2026Q3,15790.85,15790.85,15790.85,10,2026-02-19 12:19:33.730869
9112,282,2026-11-15,2026Q4,16106.67,16106.67,16106.67,10,2026-02-19 12:19:33.730869
9129,283,2025-02-15,2025Q1,10193.44,10193.44,10193.44,10,2026-02-19 12:19:33.730869
9130,283,2025-05-15,2025Q2,10397.31,10397.31,10397.31,10,2026-02-19 12:19:33.730869
9131,283,2025-08-15,2025Q3,10605.25,10605.25,10605.25,10,2026-02-19 12:19:33.730869
9132,283,2025-11-15,2025Q4,10817.36,10817.36,10817.36,10,2026-02-19 12:19:33.730869
9133,283,2026-02-15,2026Q1,11033.7,11033.7,11033.7,10,2026-02-19 12:19:33.730869
9134,283,2026-05-15,2026Q2,11254.38,11254.38,11254.38,10,2026-02-19 12:19:33.730869
9135,283,2026-08-15,2026Q3,11479.47,11479.47,11479.47,10,2026-02-19 12:19:33.730869
9136,283,2026-11-15,2026Q4,11709.05,11709.05,11709.05,10,2026-02-19 12:19:33.730869
9153,284,2025-02-15,2025Q1,14971.34,14971.34,14971.34,10,2026-02-19 12:19:33.730869
9154,284,2025-05-15,2025Q2,15270.76,15270.76,15270.76,10,2026-02-19 12:19:33.730869
9155,284,2025-08-15,2025Q3,15576.18,15576.18,15576.18,10,2026-02-19 12:19:33.730869
9156,284,2025-11-15,2025Q4,15887.7,15887.7,15887.7,10,2026-02-19 12:19:33.730869
9157,284,2026-02-15,2026Q1,16205.46,16205.46,16205.46,10,2026-02-19 12:19:33.730869
9158,284,2026-05-15,2026Q2,16529.56,16529.56,16529.56,10,2026-02-19 12:19:33.730869
9159,284,2026-08-15,2026Q3,16860.16,16860.16,16860.16,10,2026-02-19 12:19:33.730869
9160,284,2026-11-15,2026Q4,17197.36,17197.36,17197.36,10,2026-02-19 12:19:33.730869
9177,287,2025-02-15,2025Q1,3552.34,3552.34,3552.34,10,2026-02-19 12:19:33.730869
9178,287,2025-05-15,2025Q2,3658.91,3658.91,3658.91,10,2026-02-19 12:19:33.730869
9179,287,2025-08-15,2025Q3,3768.68,3768.68,3768.68,10,2026-02-19 12:19:33.730869
9180,287,2025-11-15,2025Q4,3881.74,3881.74,3881.74,10,2026-02-19 12:19:33.730869
9181,287,2026-02-15,2026Q1,3998.19,3998.19,3998.19,10,2026-02-19 12:19:33.730869
9182,287,2026-05-15,2026Q2,4118.14,4118.14,4118.14,10,2026-02-19 12:19:33.730869
9183,287,2026-08-15,2026Q3,4241.68,4241.68,4241.68,10,2026-02-19 12:19:33.730869
9184,287,2026-11-15,2026Q4,4368.93,4368.93,4368.93,10,2026-02-19 12:19:33.730869
9201,288,2025-02-15,2025Q1,13795.7,13795.7,13795.7,10,2026-02-19 12:19:33.730869
9202,288,2025-05-15,2025Q2,14071.62,14071.62,14071.62,10,2026-02-19 12:19:33.730869
9203,288,2025-08-15,2025Q3,14353.05,14353.05,14353.05,10,2026-02-19 12:19:33.730869
9204,288,2025-11-15,2025Q4,14640.11,14640.11,14640.11,10,2026-02-19 12:19:33.730869
9205,288,2026-02-15,2026Q1,14932.91,14932.91,14932.91,10,2026-02-19 12:19:33.730869
9206,288,2026-05-15,2026Q2,15231.57,15231.57,15231.57,10,2026-02-19 12:19:33.730869
9207,288,2026-08-15,2026Q3,15536.2,15536.2,15536.2,10,2026-02-19 12:19:33.730869
9208,288,2026-11-15,2026Q4,15846.93,15846.93,15846.93,10,2026-02-19 12:19:33.730869
4909,289,2025-02-15,2025Q1,10477.21,10477.21,10477.21,0,2026-02-19 12:15:54.777222
4910,289,2025-05-15,2025Q2,10688.14,10688.14,10688.14,0,2026-02-19 12:15:54.777222
348,289,2025-07-01,2025Q3,10899.07,11110.0,11110.0,5,2026-02-19 11:40:19.606280
9228,289,2025-11-15,2025Q4,11117.05,11332.2,11332.2,10,2026-02-19 12:19:33.730869
9229,289,2026-02-15,2026Q1,11339.39,11558.84,11558.84,10,2026-02-19 12:19:33.730869
9230,289,2026-05-15,2026Q2,11566.18,11790.02,11790.02,10,2026-02-19 12:19:33.730869
9231,289,2026-08-15,2026Q3,11797.5,12025.82,12025.82,10,2026-02-19 12:19:33.730869
9232,289,2026-11-15,2026Q4,12033.45,12266.34,12266.34,10,2026-02-19 12:19:33.730869
9249,290,2025-02-15,2025Q1,15938.04,15938.04,15938.04,10,2026-02-19 12:19:33.730869
9250,290,2025-05-15,2025Q2,16256.8,16256.8,16256.8,10,2026-02-19 12:19:33.730869
9251,290,2025-08-15,2025Q3,16581.94,16581.94,16581.94,10,2026-02-19 12:19:33.730869
9252,290,2025-11-15,2025Q4,16913.58,16913.58,16913.58,10,2026-02-19 12:19:33.730869
9253,290,2026-02-15,2026Q1,17251.85,17251.85,17251.85,10,2026-02-19 12:19:33.730869
9254,290,2026-05-15,2026Q2,17596.89,17596.89,17596.89,10,2026-02-19 12:19:33.730869
9255,290,2026-08-15,2026Q3,17948.82,17948.82,17948.82,10,2026-02-19 12:19:33.730869
9256,290,2026-11-15,2026Q4,18307.8,18307.8,18307.8,10,2026-02-19 12:19:33.730869
9273,291,2025-02-15,2025Q1,13043.24,13043.24,13043.24,10,2026-02-19 12:19:33.730869
9274,291,2025-05-15,2025Q2,13304.11,13304.11,13304.11,10,2026-02-19 12:19:33.730869
9275,291,2025-08-15,2025Q3,13570.19,13570.19,13570.19,10,2026-02-19 12:19:33.730869
9276,291,2025-11-15,2025Q4,13841.59,13841.59,13841.59,10,2026-02-19 12:19:33.730869
9277,291,2026-02-15,2026Q1,14118.42,14118.42,14118.42,10,2026-02-19 12:19:33.730869
9278,291,2026-05-15,2026Q2,14400.79,14400.79,14400.79,10,2026-02-19 12:19:33.730869
9279,291,2026-08-15,2026Q3,14688.81,14688.81,14688.81,10,2026-02-19 12:19:33.730869
9280,291,2026-11-15,2026Q4,14982.58,14982.58,14982.58,10,2026-02-19 12:19:33.730869
9297,293,2025-02-15,2025Q1,8367.74,8367.74,8367.74,10,2026-02-19 12:19:33.730869
9298,293,2025-05-15,2025Q2,8618.77,8618.77,8618.77,10,2026-02-19 12:19:33.730869
9299,293,2025-08-15,2025Q3,8877.33,8877.33,8877.33,10,2026-02-19 12:19:33.730869
9300,293,2025-11-15,2025Q4,9143.65,9143.65,9143.65,10,2026-02-19 12:19:33.730869
9301,293,2026-02-15,2026Q1,9417.96,9417.96,9417.96,10,2026-02-19 12:19:33.730869
9302,293,2026-05-15,2026Q2,9700.5,9700.5,9700.5,10,2026-02-19 12:19:33.730869
9303,293,2026-08-15,2026Q3,9991.52,9991.52,9991.52,10,2026-02-19 12:19:33.730869
9304,293,2026-11-15,2026Q4,10291.26,10291.26,10291.26,10,2026-02-19 12:19:33.730869
9321,294,2025-02-15,2025Q1,11051.73,11051.73,11051.73,10,2026-02-19 12:19:33.730869
9322,294,2025-05-15,2025Q2,11383.28,11383.28,11383.28,10,2026-02-19 12:19:33.730869
9323,294,2025-08-15,2025Q3,11724.78,11724.78,11724.78,10,2026-02-19 12:19:33.730869
9324,294,2025-11-15,2025Q4,12076.52,12076.52,12076.52,10,2026-02-19 12:19:33.730869
9325,294,2026-02-15,2026Q1,12438.82,12438.82,12438.82,10,2026-02-19 12:19:33.730869
9326,294,2026-05-15,2026Q2,12811.98,12811.98,12811.98,10,2026-02-19 12:19:33.730869
9327,294,2026-08-15,2026Q3,13196.34,13196.34,13196.34,10,2026-02-19 12:19:33.730869
9328,294,2026-11-15,2026Q4,13592.23,13592.23,13592.23,10,2026-02-19 12:19:33.730869
4912,253,2025-02-15,2025Q1,13035.88,13035.88,13035.88,0,2026-02-19 12:15:54.777222
4913,253,2025-05-15,2025Q2,13356.92,13356.92,13356.92,0,2026-02-19 12:15:54.777222
4914,253,2025-08-15,2025Q3,13677.96,13677.96,13677.96,0,2026-02-19 12:15:54.777222
1283,253,2025-10-01,2025Q4,13999.0,13999.0,13999.0,11,2026-02-19 11:40:19.606280
9349,253,2026-02-15,2026Q1,14278.98,14278.98,14278.98,10,2026-02-19 12:19:33.730869
9350,253,2026-05-15,2026Q2,14564.56,14564.56,14564.56,10,2026-02-19 12:19:33.730869
9351,253,2026-08-15,2026Q3,14855.85,14855.85,14855.85,10,2026-02-19 12:19:33.730869
9352,253,2026-11-15,2026Q4,15152.97,15152.97,15152.97,10,2026-02-19 12:19:33.730869
4915,254,2025-02-15,2025Q1,4430.76,4430.76,4430.76,0,2026-02-19 12:15:54.777222
4916,254,2025-05-15,2025Q2,4553.84,4553.84,4553.84,0,2026-02-19 12:15:54.777222
4917,254,2025-08-15,2025Q3,4676.92,4676.92,4676.92,0,2026-02-19 12:15:54.777222
1167,254,2025-10-01,2025Q4,4800.0,4800.0,4800.0,5,2026-02-19 11:40:19.606280
9373,254,2026-02-15,2026Q1,4896.0,4896.0,4896.0,10,2026-02-19 12:19:33.730869
9374,254,2026-05-15,2026Q2,4993.92,4993.92,4993.92,10,2026-02-19 12:19:33.730869
9375,254,2026-08-15,2026Q3,5093.8,5093.8,5093.8,10,2026-02-19 12:19:33.730869
9376,254,2026-11-15,2026Q4,5195.67,5195.67,5195.67,10,2026-02-19 12:19:33.730869
9393,295,2025-02-15,2025Q1,8099.44,8099.44,8099.44,10,2026-02-19 12:19:33.730869
9394,295,2025-05-15,2025Q2,8261.42,8261.42,8261.42,10,2026-02-19 12:19:33.730869
9395,295,2025-08-15,2025Q3,8426.65,8426.65,8426.65,10,2026-02-19 12:19:33.730869
9396,295,2025-11-15,2025Q4,8595.19,8595.19,8595.19,10,2026-02-19 12:19:33.730869
9397,295,2026-02-15,2026Q1,8767.09,8767.09,8767.09,10,2026-02-19 12:19:33.730869
9398,295,2026-05-15,2026Q2,8942.43,8942.43,8942.43,10,2026-02-19 12:19:33.730869
9399,295,2026-08-15,2026Q3,9121.28,9121.28,9121.28,10,2026-02-19 12:19:33.730869
9400,295,2026-11-15,2026Q4,9303.71,9303.71,9303.71,10,2026-02-19 12:19:33.730869
9417,296,2025-02-15,2025Q1,6354.74,6354.74,6354.74,10,2026-02-19 12:19:33.730869
9418,296,2025-05-15,2025Q2,6545.39,6545.39,6545.39,10,2026-02-19 12:19:33.730869
9419,296,2025-08-15,2025Q3,6741.75,6741.75,6741.75,10,2026-02-19 12:19:33.730869
9420,296,2025-11-15,2025Q4,6944.0,6944.0,6944.0,10,2026-02-19 12:19:33.730869
9421,296,2026-02-15,2026Q1,7152.32,7152.32,7152.32,10,2026-02-19 12:19:33.730869
9422,296,2026-05-15,2026Q2,7366.89,7366.89,7366.89,10,2026-02-19 12:19:33.730869
9423,296,2026-08-15,2026Q3,7587.9,7587.9,7587.9,10,2026-02-19 12:19:33.730869
9424,296,2026-11-15,2026Q4,7815.53,7815.53,7815.53,10,2026-02-19 12:19:33.730869
363,297,2025-01-01,2025Q1,6259.92,6800.0,6800.0,8,2026-02-19 11:40:19.606280
4919,297,2025-05-15,2025Q2,6439.95,6439.95,6439.95,0,2026-02-19 12:15:54.777222
4920,297,2025-08-15,2025Q3,6619.97,6619.97,6619.97,0,2026-02-19 12:15:54.777222
9444,297,2025-11-15,2025Q4,6752.37,6752.37,6752.37,10,2026-02-19 12:19:33.730869
9445,297,2026-02-15,2026Q1,6887.42,6887.42,6887.42,10,2026-02-19 12:19:33.730869
9446,297,2026-05-15,2026Q2,7025.17,7025.17,7025.17,10,2026-02-19 12:19:33.730869
9447,297,2026-08-15,2026Q3,7165.67,7165.67,7165.67,10,2026-02-19 12:19:33.730869
9448,297,2026-11-15,2026Q4,7308.98,7308.98,7308.98,10,2026-02-19 12:19:33.730869
9465,298,2025-02-15,2025Q1,13803.32,13803.32,13803.32,10,2026-02-19 12:19:33.730869
9466,298,2025-05-15,2025Q2,14079.39,14079.39,14079.39,10,2026-02-19 12:19:33.730869
9467,298,2025-08-15,2025Q3,14360.97,14360.97,14360.97,10,2026-02-19 12:19:33.730869
9468,298,2025-11-15,2025Q4,14648.19,14648.19,14648.19,10,2026-02-19 12:19:33.730869
9469,298,2026-02-15,2026Q1,14941.16,14941.16,14941.16,10,2026-02-19 12:19:33.730869
9470,298,2026-05-15,2026Q2,15239.98,15239.98,15239.98,10,2026-02-19 12:19:33.730869
9471,298,2026-08-15,2026Q3,15544.78,15544.78,15544.78,10,2026-02-19 12:19:33.730869
9472,298,2026-11-15,2026Q4,15855.67,15855.67,15855.67,10,2026-02-19 12:19:33.730869
4921,299,2025-02-15,2025Q1,12684.47,12684.47,12684.47,0,2026-02-19 12:15:54.777222
4922,299,2025-05-15,2025Q2,13059.31,13059.31,13059.31,0,2026-02-19 12:15:54.777222
4923,299,2025-08-15,2025Q3,13434.16,13434.16,13434.16,0,2026-02-19 12:15:54.777222
362,299,2025-10-01,2025Q4,13809.0,13809.0,13809.0,7,2026-02-19 11:40:19.606280
9493,299,2026-02-15,2026Q1,14085.18,14085.18,14085.18,10,2026-02-19 12:19:33.730869
9494,299,2026-05-15,2026Q2,14366.88,14366.88,14366.88,10,2026-02-19 12:19:33.730869
9495,299,2026-08-15,2026Q3,14654.22,14654.22,14654.22,10,2026-02-19 12:19:33.730869
9496,299,2026-11-15,2026Q4,14947.31,14947.31,14947.31,10,2026-02-19 12:19:33.730869
9513,300,2025-02-15,2025Q1,6446.89,6341.21,6975.33,10,2026-02-19 12:19:33.730869
9514,300,2025-05-15,2025Q2,6575.83,6468.03,7114.84,10,2026-02-19 12:19:33.730869
9515,300,2025-08-15,2025Q3,6707.35,6597.39,7257.13,10,2026-02-19 12:19:33.730869
9516,300,2025-11-15,2025Q4,6841.49,6729.34,7402.28,10,2026-02-19 12:19:33.730869
9517,300,2026-02-15,2026Q1,6978.32,6863.93,7550.32,10,2026-02-19 12:19:33.730869
9518,300,2026-05-15,2026Q2,7117.89,7001.21,7701.33,10,2026-02-19 12:19:33.730869
9519,300,2026-08-15,2026Q3,7260.25,7141.23,7855.35,10,2026-02-19 12:19:33.730869
9520,300,2026-11-15,2026Q4,7405.45,7284.06,8012.46,10,2026-02-19 12:19:33.730869
9537,301,2025-02-15,2025Q1,13841.59,13841.59,13841.59,10,2026-02-19 12:19:33.730869
9538,301,2025-05-15,2025Q2,14118.42,14118.42,14118.42,10,2026-02-19 12:19:33.730869
9539,301,2025-08-15,2025Q3,14400.79,14400.79,14400.79,10,2026-02-19 12:19:33.730869
9540,301,2025-11-15,2025Q4,14688.81,14688.81,14688.81,10,2026-02-19 12:19:33.730869
9541,301,2026-02-15,2026Q1,14982.58,14982.58,14982.58,10,2026-02-19 12:19:33.730869
9542,301,2026-05-15,2026Q2,15282.23,15282.23,15282.23,10,2026-02-19 12:19:33.730869
9543,301,2026-08-15,2026Q3,15587.88,15587.88,15587.88,10,2026-02-19 12:19:33.730869
9544,301,2026-11-15,2026Q4,15899.64,15899.64,15899.64,10,2026-02-19 12:19:33.730869
9561,303,2025-02-15,2025Q1,16493.48,16493.48,16493.48,10,2026-02-19 12:19:33.730869
9562,303,2025-05-15,2025Q2,16823.35,16823.35,16823.35,10,2026-02-19 12:19:33.730869
9563,303,2025-08-15,2025Q3,17159.82,17159.82,17159.82,10,2026-02-19 12:19:33.730869
9564,303,2025-11-15,2025Q4,17503.02,17503.02,17503.02,10,2026-02-19 12:19:33.730869
9565,303,2026-02-15,2026Q1,17853.08,17853.08,17853.08,10,2026-02-19 12:19:33.730869
9566,303,2026-05-15,2026Q2,18210.14,18210.14,18210.14,10,2026-02-19 12:19:33.730869
